Opportunity_ID,Last_Modified_Date_opp_days,Quote_Expiry_Date_opp_days,Planned_Delivery_End-Start,Planned_Delivery_Start_Date_acc_days,Planned_Delivery_Start_Date_opp_days
905,349,52.0,22.0,279,279
906,349,3.0,0.0,457,26
909,349,4.0,0.0,1246,6
910,349,35.0,0.0,896,31
911,349,63.0,25.0,1458,150
912,349,84.0,22.0,97,97
913,349,126.0,51.0,75,75
914,349,49.0,60.0,64,36
915,349,30.0,4.0,1318,10
916,349,52.0,18.0,136,136
917,349,12.0,3.0,1374,66
918,349,70.0,0.0,703,84
919,348,96.0,178.0,852,100
920,503,52.0,22.0,1509,226
921,348,20.0,0.0,1313,4
922,347,64.0,29.0,8,3
923,346,10.0,4.0,998,7
924,346,30.0,3.0,1367,56
925,346,32.0,0.0,82,9
926,346,32.0,0.0,1261,8
927,346,52.0,29.0,300,217
928,346,30.0,28.0,1500,189
929,346,52.0,60.0,155,155
930,346,123.0,30.0,63,63
931,346,18.0,3.0,1140,28
932,346,32.0,14.0,317,2
933,346,32.0,14.0,317,2
934,346,32.0,14.0,317,2
935,346,138.0,47.0,138,138
936,78,10.0,0.0,1355,44
937,346,47.0,30.0,89,63
938,345,30.0,3.0,28,27
939,345,26.0,0.0,1314,2
940,345,26.0,0.0,1315,3
941,381,30.0,32.0,1339,27
942,345,0.0,0.0,1300,3
943,345,93.0,30.0,1185,276
944,345,31.0,0.0,1267,13
945,345,61.0,31.0,61,62
946,345,92.0,59.0,125,125
947,345,61.0,29.0,84,62
948,345,52.0,0.0,361,279
949,345,31.0,11.0,1339,27
950,391,268.0,0.0,418,418
951,344,25.0,0.0,1318,5
952,344,30.0,11.0,899,5
953,344,30.0,121.0,1078,184
954,344,30.0,14.0,910,16
955,344,52.0,22.0,153,153
956,344,52.0,29.0,92,92
957,344,52.0,22.0,152,152
958,344,31.0,89.0,787,124
959,392,52.0,63.0,226,226
960,392,52.0,59.0,215,215
961,392,52.0,59.0,215,215
963,344,52.0,61.0,45,45
964,344,91.0,47.0,393,44
966,344,296.0,46.0,1626,313
967,465,32.0,15.0,113,92
968,441,364.0,29.0,1448,426
969,344,121.0,29.0,391,92
970,343,90.0,0.0,336,91
971,343,30.0,0.0,349,90
973,343,89.0,25.0,364,95
974,343,30.0,0.0,525,91
975,343,256.0,150.0,603,334
976,390,214.0,112.0,812,543
978,464,31.0,27.0,177,155
980,343,29.0,7.0,91,91
981,343,29.0,0.0,389,25
982,343,52.0,28.0,76,76
985,464,31.0,21.0,327,186
986,343,60.0,0.0,1416,102
987,343,15.0,11.0,1318,4
988,342,33.0,15.0,399,90
989,342,7.0,1.0,422,27
990,342,52.0,29.0,191,181
991,342,52.0,22.0,191,181
992,342,27.0,3.0,941,24
993,342,7.0,3.0,1332,17
994,342,28.0,91.0,120,120
995,342,242.0,89.0,395,395
996,403,242.0,121.0,486,486
997,403,242.0,122.0,424,424
998,342,28.0,121.0,151,151
999,342,7.0,4.0,445,3
1000,462,469.0,17.0,153,431
1001,341,32.0,4.0,1334,44
1002,341,32.0,4.0,51,51
1003,341,26.0,0.0,1319,3
1005,341,27.0,16.0,1142,11
1006,341,118.0,29.0,89,89
1007,461,52.0,266.0,33,33
1008,340,52.0,29.0,454,88
1009,340,32.0,28.0,1425,134
1010,340,32.0,52.0,1418,127
1011,339,0.0,0.0,95,8
1012,339,53.0,0.0,1310,50
1013,339,0.0,0.0,693,7
1014,339,53.0,0.0,1286,26
1015,339,53.0,0.0,1288,28
1016,339,86.0,16.0,331,70
1017,339,25.0,0.0,1263,3
1019,460,31.0,123.0,418,87
1020,407,55.0,30.0,167,56
1021,338,26.0,0.0,1346,27
1022,338,30.0,1.0,517,149
1023,338,30.0,0.0,490,122
1024,338,31.0,46.0,437,69
1025,338,52.0,0.0,1189,86
1026,555,24.0,2.0,385,113
1027,338,52.0,59.0,153,147
1028,338,24.0,42.0,1292,41
1029,338,24.0,4.0,1313,62
1030,338,24.0,4.0,1320,69
1031,338,24.0,4.0,1306,55
1032,338,24.0,4.0,1306,55
1033,338,24.0,4.0,1313,62
1034,338,24.0,4.0,1313,62
1035,338,24.0,4.0,1320,69
1036,338,24.0,4.0,1320,69
1037,338,24.0,4.0,1327,76
1038,338,24.0,7.0,1337,86
1039,338,24.0,4.0,1341,90
1040,338,0.0,0.0,1311,7
1041,338,1.0,0.0,725,38
1042,338,1.0,0.0,725,38
1043,338,1.0,0.0,718,31
1044,338,1.0,0.0,718,31
1045,338,1.0,0.0,718,31
1046,338,52.0,0.0,1268,7
1047,338,13.0,4.0,13,13
1048,338,146.0,4.0,300,244
1049,337,30.0,0.0,278,13
1050,458,30.0,2.0,178,54
1051,337,28.0,0.0,1322,2
1052,458,52.0,30.0,269,146
1053,384,265.0,17.0,1569,447
1054,337,53.0,67.0,1025,138
1055,337,23.0,16.0,257,7
1056,337,0.0,0.0,761,7
1057,337,1.0,0.0,704,16
1058,337,1.0,0.0,710,22
1059,337,1.0,0.0,711,23
1060,337,23.0,0.0,246,6
1061,337,52.0,22.0,370,357
1062,337,52.0,22.0,370,357
1063,337,52.0,22.0,370,357
1064,337,23.0,0.0,810,0
1065,337,23.0,11.0,1331,12
1066,337,52.0,3.0,1423,103
1067,337,23.0,16.0,331,7
1068,337,7.0,31.0,363,7
1069,337,16.0,4.0,1325,5
1070,337,14.0,20.0,1344,24
1071,336,22.0,18.0,1367,46
1072,336,1.0,0.0,637,6
1073,336,30.0,0.0,1434,113
1074,336,30.0,7.0,105,15
1075,336,1.0,4.0,109,25
1076,336,7.0,95.0,1272,130
1077,336,15.0,129.0,1253,137
1078,335,29.0,0.0,702,13
1079,335,7.0,4.0,706,17
1080,335,51.0,0.0,94,94
1081,335,52.0,30.0,1348,52
1082,335,6.0,0.0,450,5
1083,335,21.0,38.0,1320,38
1084,335,66.0,4.0,1355,73
1085,335,63.0,35.0,31,31
1086,335,82.0,29.0,83,83
1087,335,35.0,81.0,194,194
1088,335,21.0,4.0,1033,31
1089,313,160.0,6.0,1091,203
1090,313,3.0,0.0,904,49
1091,313,3.0,0.0,904,49
1092,313,52.0,0.0,346,65
1093,313,52.0,0.0,346,65
1094,313,52.0,0.0,346,65
1095,313,52.0,0.0,346,65
1096,313,52.0,0.0,346,65
1097,313,52.0,0.0,529,248
1098,313,13.0,4.0,982,69
1099,313,167.0,18.0,1020,132
1100,312,52.0,0.0,346,64
1101,312,52.0,0.0,437,155
1102,312,2.0,0.0,896,40
1103,312,3.0,0.0,20,0
1104,312,18.0,3.0,948,34
1105,312,18.0,16.0,961,47
1106,312,18.0,0.0,914,0
1107,312,18.0,0.0,926,12
1108,312,5.0,14.0,19,19
1109,311,52.0,12.0,316,34
1110,311,52.0,30.0,315,33
1111,311,8.0,0.0,780,81
1112,311,63.0,2.0,319,39
1113,311,43.0,4.0,306,81
1115,311,5.0,59.0,879,4
1116,311,29.0,28.0,155,155
1117,1037,63.0,19.0,18,18
1118,311,52.0,11.0,996,81
1119,311,52.0,11.0,996,81
1120,311,8.0,4.0,117,109
1121,390,31.0,4.0,961,45
1122,390,52.0,29.0,953,63
1123,951,52.0,17.0,0,0
1124,310,30.0,11.0,954,38
1125,310,52.0,4.0,803,24
1126,309,32.0,14.0,953,62
1127,307,150.0,30.0,138,29
1128,306,6.0,0.0,70,27
1129,306,0.0,0.0,879,17
1130,306,30.0,0.0,978,58
1131,306,52.0,32.0,13,13
1132,306,27.0,29.0,120,120
1133,306,27.0,29.0,212,212
1134,306,27.0,30.0,320,89
1135,345,3.0,4.0,947,27
1136,306,27.0,4.0,616,76
1137,374,58.0,5.0,58,58
1138,305,52.0,25.0,982,61
1139,305,57.0,14.0,12,12
1140,304,28.0,2.0,60,60
1141,304,25.0,0.0,25,25
1142,304,117.0,25.0,46,46
1143,304,52.0,4.0,926,4
1144,303,52.0,305.0,25,25
1145,303,52.0,305.0,25,25
1146,303,52.0,121.0,25,25
1147,339,55.0,69.0,128,128
1148,339,55.0,97.0,225,166
1149,303,16.0,4.0,45,45
1150,303,30.0,18.0,38,38
1151,303,14.0,10.0,968,45
1152,381,26.0,0.0,982,57
1153,301,20.0,0.0,791,82
1154,300,4.0,0.0,85,36
1155,303,291.0,18.0,922,273
1156,300,143.0,60.0,114,114
1157,300,143.0,60.0,114,114
1158,300,143.0,60.0,114,114
1159,300,30.0,16.0,977,51
1160,299,6.0,20.0,940,13
1161,299,162.0,46.0,600,219
1162,299,52.0,91.0,1070,143
1163,299,55.0,25.0,170,153
1164,299,297.0,56.0,1019,272
1165,299,3.0,0.0,298,3
1166,299,52.0,0.0,407,112
1167,299,52.0,0.0,346,51
1168,299,52.0,0.0,346,51
1169,299,52.0,0.0,346,51
1170,299,52.0,0.0,346,51
1171,299,52.0,0.0,346,51
1172,299,52.0,0.0,346,51
1173,299,52.0,0.0,346,51
1174,299,13.0,0.0,248,10
1175,298,52.0,0.0,346,50
1176,298,52.0,0.0,346,50
1177,298,141.0,141.0,860,0
1178,298,141.0,141.0,860,0
1179,298,2.0,0.0,899,29
1180,298,2.0,0.0,879,9
1181,297,15.0,17.0,88,32
1182,357,52.0,29.0,299,264
1183,376,30.0,30.0,983,79
1184,296,21.0,2.0,889,10
1185,296,52.0,0.0,346,48
1186,296,25.0,0.0,330,32
1187,296,39.0,0.0,350,52
1188,296,52.0,0.0,346,48
1189,296,17.0,29.0,110,110
1190,296,17.0,7.0,707,0
1191,296,52.0,0.0,346,48
1192,296,52.0,0.0,346,48
1193,296,47.0,6.0,371,52
1194,852,63.0,25.0,453,80
1195,296,42.0,14.0,979,49
1196,296,3.0,14.0,405,94
1197,296,3.0,11.0,377,66
1198,296,19.0,5.0,967,37
1199,295,6.0,4.0,2,2
1200,293,45.0,15.0,992,60
1201,293,14.0,15.0,992,60
1202,293,45.0,7.0,462,7
1203,293,52.0,0.0,346,45
1204,293,52.0,0.0,346,45
1205,293,52.0,0.0,346,45
1206,293,52.0,0.0,346,45
1207,293,36.0,0.0,345,44
1208,293,52.0,0.0,346,45
1209,293,52.0,0.0,346,45
1210,293,52.0,0.0,346,45
1211,293,52.0,0.0,346,45
1212,293,52.0,0.0,346,45
1213,293,52.0,0.0,346,45
1214,293,52.0,0.0,151,29
1215,597,52.0,15.0,304,304
1216,293,52.0,86.0,233,233
1217,293,136.0,5.0,589,65
1218,293,52.0,7.0,1003,70
1219,411,407.0,0.0,462,427
1220,292,44.0,0.0,452,28
1221,292,30.0,0.0,17,17
1222,292,17.0,11.0,924,76
1223,292,52.0,77.0,1146,356
1224,292,202.0,361.0,1154,321
1225,296,43.0,4.0,194,159
1226,395,408.0,0.0,470,470
1227,330,7.0,3.0,968,33
1228,291,30.0,0.0,851,96
1229,291,30.0,0.0,872,117
1230,291,30.0,0.0,879,124
1231,291,30.0,0.0,886,131
1232,291,30.0,0.0,900,145
1233,291,22.0,9.0,226,63
1234,291,52.0,91.0,1070,135
1235,291,27.0,30.0,74,74
1236,370,30.0,0.0,975,39
1237,329,4.0,71.0,956,60
1238,290,30.0,91.0,1009,73
1239,482,52.0,60.0,1374,438
1240,290,99.0,11.0,315,102
1241,290,52.0,53.0,954,18
1242,290,28.0,91.0,505,134
1243,289,13.0,30.0,75,11
1244,289,30.0,91.0,1162,225
1245,289,41.0,10.0,548,20
1246,289,41.0,0.0,24,21
1247,289,33.0,8.0,248,-5
1248,289,33.0,10.0,264,11
1249,289,33.0,8.0,277,24
1250,297,52.0,0.0,71,71
1251,369,52.0,0.0,1402,465
1252,289,52.0,0.0,1031,94
1253,289,10.0,10.0,31,31
1254,286,0.0,4.0,21,21
1255,325,4.0,22.0,778,3
1256,324,3.0,4.0,824,48
1257,285,37.0,0.0,303,50
1258,285,6.0,6.0,757,0
1259,324,35.0,7.0,90,90
1260,289,52.0,74.0,187,145
1261,453,370.0,53.0,837,663
1262,284,127.0,14.0,52,52
1263,323,9.0,3.0,948,6
1264,284,86.0,88.0,927,131
1265,283,8.0,11.0,966,109
1266,283,30.0,25.0,67,39
1267,283,20.0,4.0,39,39
1268,614,19.0,19.0,580,46
1269,283,30.0,18.0,954,11
1270,282,34.0,2.0,910,17
1271,282,0.0,0.0,904,18
1272,282,3.0,11.0,6,6
1273,282,35.0,11.0,923,73
1274,279,52.0,0.0,407,92
1275,279,52.0,0.0,407,92
1276,279,52.0,0.0,407,92
1277,279,52.0,0.0,407,92
1278,279,52.0,0.0,407,92
1279,279,52.0,0.0,407,92
1280,279,30.0,11.0,954,7
1281,279,30.0,0.0,42,42
1282,279,7.0,24.0,634,7
1283,318,10.0,7.0,175,52
1285,653,32.0,0.0,996,49
1286,278,113.0,23.0,585,126
1287,278,29.0,28.0,696,31
1288,278,121.0,29.0,92,92
1289,278,84.0,10.0,152,111
1290,277,29.0,3.0,192,117
1291,277,120.0,88.0,215,215
1292,316,58.0,62.0,518,58
1293,277,104.0,0.0,1069,120
1294,277,146.0,0.0,465,148
1295,282,303.0,196.0,1039,201
1296,277,86.0,30.0,930,305
1297,277,304.0,29.0,244,244
1298,277,148.0,0.0,447,201
1299,277,7.0,25.0,937,82
1300,277,19.0,16.0,552,13
1301,277,31.0,14.0,788,44
1302,277,13.0,0.0,956,7
1303,846,64.0,3.0,600,67
1304,276,43.0,51.0,587,130
1305,276,7.0,73.0,860,46
1306,276,55.0,4.0,67,67
1307,276,27.0,22.0,6,6
1308,275,52.0,60.0,1009,58
1309,275,52.0,121.0,663,181
1310,275,52.0,0.0,986,35
1311,608,52.0,333.0,332,332
1312,275,52.0,91.0,337,119
1313,275,52.0,29.0,307,89
1314,275,52.0,29.0,616,89
1315,275,52.0,3.0,315,-3
1316,275,52.0,4.0,321,3
1317,275,26.0,0.0,268,6
1318,275,56.0,4.0,313,52
1319,275,7.0,3.0,655,24
1320,275,301.0,4.0,970,45
1321,354,52.0,29.0,1040,88
1322,274,31.0,9.0,427,32
1323,272,52.0,3.0,292,22
1324,272,30.0,4.0,305,35
1325,272,32.0,18.0,412,21
1326,272,53.0,0.0,479,35
1327,272,53.0,0.0,479,35
1328,272,1.0,0.0,326,4
1329,272,0.0,0.0,982,28
1330,272,54.0,136.0,818,147
1331,271,-1.0,2.0,1,1
1332,271,30.0,4.0,405,13
1333,271,114.0,4.0,956,69
1334,272,298.0,16.0,282,282
1335,271,114.0,28.0,942,55
1336,271,114.0,29.0,941,54
1337,271,36.0,11.0,412,20
1338,271,1.0,73.0,102,41
1339,271,23.0,3.0,647,20
1340,582,52.0,29.0,1558,603
1341,271,48.0,69.0,960,45
1342,270,30.0,29.0,207,84
1343,350,83.0,31.0,128,128
1344,270,52.0,61.0,558,159
1345,316,52.0,149.0,728,329
1346,270,21.0,21.0,44,0
1347,270,113.0,113.0,40,0
1348,270,109.0,4.0,468,103
1349,270,99.0,58.0,1032,208
1350,269,29.0,31.0,1023,66
1351,269,52.0,0.0,363,39
1352,269,52.0,0.0,407,82
1353,269,52.0,0.0,407,82
1354,269,52.0,0.0,407,82
1355,269,52.0,0.0,407,82
1356,269,52.0,0.0,407,82
1357,269,52.0,0.0,407,82
1358,269,52.0,0.0,407,82
1359,269,52.0,0.0,407,82
1360,269,30.0,22.0,1038,81
1361,269,30.0,0.0,179,179
1362,269,36.0,0.0,67,4
1363,268,20.0,25.0,942,24
1364,455,52.0,49.0,1210,423
1365,268,3.0,0.0,331,5
1366,268,50.0,31.0,1007,50
1367,307,5.0,14.0,825,32
1368,267,233.0,0.0,341,215
1369,267,100.0,3.0,107,107
1370,267,29.0,30.0,630,95
1371,265,52.0,0.0,407,78
1372,265,52.0,0.0,407,78
1373,265,171.0,0.0,504,175
1374,265,1.0,0.0,905,2
1375,265,52.0,0.0,63,18
1376,265,2.0,0.0,343,14
1377,628,578.0,74.0,790,700
1378,265,59.0,32.0,847,91
1379,265,52.0,25.0,62,21
1380,809,137.0,0.0,169,169
1381,452,394.0,32.0,1218,427
1382,265,30.0,2.0,698,14
1383,264,44.0,0.0,325,55
1384,264,52.0,16.0,420,91
1385,264,52.0,0.0,370,41
1386,344,45.0,0.0,1010,48
1387,273,52.0,0.0,437,107
1388,273,52.0,0.0,437,107
1389,273,52.0,0.0,437,107
1390,264,156.0,0.0,500,170
1391,263,31.0,3.0,914,12
1392,263,52.0,25.0,1101,138
1393,262,75.0,31.0,137,137
1394,262,30.0,0.0,64,64
1395,262,-3.0,25.0,7,7
1396,262,52.0,0.0,407,75
1397,262,52.0,0.0,139,14
1398,262,75.0,29.0,76,76
1399,262,75.0,14.0,15,15
1400,262,15.0,18.0,916,46
1401,262,15.0,11.0,902,32
1402,262,52.0,25.0,982,18
1403,261,28.0,31.0,538,66
1404,261,52.0,182.0,350,75
1405,261,104.0,46.0,346,45
1406,258,50.0,4.0,220,28
1407,258,28.0,0.0,51,42
1408,258,39.0,0.0,766,14
1409,257,29.0,63.0,167,167
1412,573,52.0,28.0,575,575
1414,269,52.0,31.0,100,100
1416,1009,52.0,14.0,930,930
1418,360,30.0,25.0,605,13
1419,257,24.0,18.0,790,20
1420,256,30.0,2.0,275,14
1421,259,13.0,4.0,836,54
1422,255,30.0,4.0,988,32
1423,255,30.0,8.0,1016,60
1424,255,36.0,0.0,44,7
1425,255,7.0,0.0,294,7
1426,255,68.0,0.0,41,41
1427,254,35.0,0.0,931,17
1428,254,30.0,21.0,511,143
1429,254,101.0,49.0,630,262
1430,253,66.0,60.0,1075,128
1431,251,31.0,8.0,414,2
1432,251,94.0,19.0,215,14
1433,250,32.0,4.0,389,48
1434,250,32.0,2.0,975,0
1435,565,31.0,37.0,0,0
1436,335,278.0,4.0,319,307
1437,250,31.0,28.0,3,3
1438,250,93.0,29.0,64,64
1439,250,3.0,4.0,1011,111
1440,249,30.0,21.0,40,40
1441,249,31.0,5.0,683,26
1442,249,31.0,31.0,348,0
1443,249,92.0,30.0,183,16
1444,249,2.0,8.0,1046,145
1445,252,6.0,4.0,871,82
1446,248,52.0,0.0,405,60
1447,248,52.0,30.0,468,123
1448,248,52.0,0.0,363,18
1449,248,52.0,0.0,391,46
1450,248,52.0,3.0,975,-3
1451,248,67.0,7.0,1052,74
1452,248,34.0,18.0,1030,53
1453,248,12.0,4.0,1003,25
1454,248,21.0,25.0,1073,95
1455,247,28.0,4.0,45,45
1456,247,90.0,61.0,378,91
1457,247,29.0,0.0,993,14
1458,247,29.0,0.0,993,14
1459,247,30.0,0.0,38,38
1460,247,30.0,0.0,31,31
1461,247,30.0,0.0,31,31
1462,247,61.0,25.0,137,31
1463,247,52.0,30.0,349,60
1464,247,29.0,15.0,432,75
1465,247,29.0,152.0,387,30
1466,251,273.0,4.0,1220,240
1467,244,87.0,29.0,195,58
1468,244,9.0,1.0,873,56
1469,244,209.0,46.0,1207,224
1470,243,52.0,91.0,1101,118
1471,243,30.0,60.0,1162,179
1472,323,30.0,4.0,1003,20
1473,243,52.0,25.0,354,0
1474,243,24.0,4.0,988,20
1475,243,2.0,0.0,931,6
1476,243,30.0,5.0,425,5
1477,243,32.0,4.0,319,20
1478,246,10.0,4.0,27,27
1479,243,86.0,29.0,139,26
1480,242,1.0,0.0,352,0
1481,520,52.0,0.0,437,85
1482,242,85.0,5.0,972,56
1483,242,85.0,29.0,972,56
1484,520,52.0,0.0,437,85
1485,242,34.0,0.0,394,42
1486,520,52.0,0.0,437,85
1487,520,52.0,0.0,437,85
1488,520,52.0,0.0,437,85
1489,229,30.0,100.0,34,43
1490,229,0.0,0.0,373,8
1491,229,0.0,4.0,6,6
1492,229,72.0,15.0,57,57
1493,229,31.0,58.0,150,76
1494,316,256.0,29.0,716,135
1495,229,31.0,29.0,784,13
1496,440,72.0,12.0,12,12
1497,229,15.0,53.0,48,48
1498,232,72.0,4.0,97,97
1499,229,52.0,9.0,998,1
1500,228,41.0,0.0,973,33
1501,228,41.0,0.0,973,33
1502,228,52.0,4.0,1010,12
1503,228,7.0,24.0,39,5
1504,388,389.0,80.0,817,438
1505,301,312.0,231.0,1105,347
1506,227,52.0,46.0,398,32
1507,227,182.0,49.0,402,36
1508,307,52.0,30.0,983,10
1509,307,52.0,29.0,1014,41
1510,774,52.0,15.0,198,132
1511,227,40.0,4.0,39,39
1512,307,106.0,6.0,1160,161
1513,307,40.0,4.0,1066,67
1514,226,39.0,29.0,322,40
1515,226,69.0,7.0,39,38
1516,234,52.0,0.0,27,27
1517,226,7.0,0.0,322,6
1518,952,69.0,29.0,40,40
1519,226,52.0,18.0,970,10
1520,226,33.0,11.0,83,3
1521,276,189.0,150.0,281,281
1522,285,224.0,35.0,319,266
1523,285,52.0,42.0,305,252
1524,223,30.0,4.0,1010,7
1525,223,4.0,0.0,810,2
1526,222,30.0,9.0,36,36
1527,222,52.0,0.0,1074,70
1528,222,1.0,0.0,962,16
1529,222,1.0,0.0,970,24
1530,222,14.0,0.0,970,24
1531,221,64.0,91.0,381,65
1532,220,13.0,17.0,1052,46
1533,220,2.0,4.0,321,4
1534,216,11.0,11.0,1017,7
1535,215,58.0,121.0,1287,302
1536,295,29.0,60.0,176,121
1537,215,44.0,0.0,1087,76
1538,215,14.0,4.0,55,55
1539,215,150.0,18.0,1143,132
1540,215,3.0,4.0,977,6
1541,215,58.0,1.0,90,90
1542,214,52.0,28.0,985,-1
1543,214,52.0,29.0,124,28
1544,214,16.0,88.0,475,152
1545,213,52.0,152.0,1075,88
1546,212,55.0,2.0,446,94
1547,218,55.0,4.0,432,80
1548,212,52.0,61.0,513,56
1549,215,147.0,29.0,26,26
1550,212,239.0,14.0,148,148
1551,212,239.0,17.0,162,162
1552,212,55.0,0.0,55,55
1553,212,147.0,30.0,87,87
1554,211,54.0,29.0,26,25
1555,322,52.0,212.0,1287,298
1556,209,0.0,0.0,392,7
1557,209,0.0,0.0,393,8
1558,209,1.0,0.0,394,9
1559,245,114.0,166.0,404,251
1560,209,52.0,26.0,1005,56
1561,209,1.0,0.0,175,35
1562,209,83.0,11.0,1058,56
1563,209,52.0,11.0,1017,0
1564,245,52.0,91.0,84,84
1565,245,52.0,75.0,69,69
1566,245,52.0,77.0,98,98
1567,245,52.0,171.0,216,216
1568,245,52.0,77.0,159,159
1569,245,52.0,107.0,98,98
1570,245,52.0,125.0,314,314
1571,245,52.0,51.0,216,216
1572,209,136.0,11.0,1042,119
1573,277,52.0,77.0,52,52
1574,277,52.0,91.0,84,84
1575,209,52.0,90.0,115,115
1576,248,216.0,28.0,251,251
1577,209,145.0,4.0,70,147
1578,208,21.0,0.0,509,1
1579,216,52.0,0.0,558,131
1580,208,52.0,0.0,1113,96
1581,208,52.0,0.0,129,114
1582,208,52.0,0.0,174,159
1583,208,21.0,21.0,0,0
1584,208,171.0,32.0,403,279
1585,208,30.0,25.0,96,146
1586,208,30.0,9.0,69,1
1587,208,30.0,5.0,718,20
1588,208,30.0,6.0,718,20
1589,207,52.0,25.0,383,54
1590,242,16.0,24.0,1045,61
1591,242,222.0,23.0,987,215
1592,242,30.0,0.0,833,61
1593,241,99.0,60.0,24,24
1594,241,1.0,0.0,939,12
1595,344,52.0,0.0,437,84
1596,241,52.0,53.0,685,0
1597,241,52.0,0.0,437,84
1598,241,52.0,0.0,437,84
1599,241,52.0,0.0,437,84
1600,241,52.0,0.0,437,84
1601,241,52.0,0.0,437,84
1602,241,22.0,0.0,977,50
1603,241,1.0,0.0,948,21
1604,241,16.0,8.0,573,46
1605,241,52.0,7.0,38,0
1606,241,52.0,29.0,124,55
1608,826,53.0,60.0,1166,206
1609,240,5.0,0.0,359,5
1610,240,5.0,0.0,366,12
1611,240,5.0,0.0,365,11
1612,240,11.0,0.0,368,14
1613,240,5.0,0.0,367,13
1614,240,7.0,0.0,98,6
1615,791,52.0,3.0,79,79
1616,349,53.0,0.0,386,355
1617,237,52.0,90.0,250,355
1618,237,52.0,91.0,1162,173
1619,237,60.0,0.0,65,63
1620,237,18.0,45.0,164,35
1621,237,8.0,0.0,945,14
1622,237,50.0,0.0,963,32
1623,237,50.0,0.0,987,56
1624,237,50.0,0.0,987,56
1625,237,50.0,0.0,382,81
1626,715,202.0,21.0,237,406
1627,715,171.0,27.0,126,295
1628,236,49.0,4.0,1002,27
1629,236,3.0,11.0,102,6
1630,236,30.0,5.0,963,13
1631,236,24.0,267.0,55,55
1632,235,9.0,4.0,90,19
1633,234,-181.0,43.0,928,4
1634,572,169.0,37.0,763,62
1635,234,52.0,11.0,996,4
1636,344,76.0,90.0,1318,351
1637,233,76.0,2.0,409,66
1638,233,52.0,0.0,437,76
1639,233,76.0,15.0,574,0
1640,233,76.0,15.0,574,0
1641,233,76.0,15.0,574,0
1642,233,76.0,18.0,818,10
1643,233,14.0,5.0,313,10
1644,232,32.0,0.0,1064,96
1645,230,73.0,29.0,232,44
1646,444,165.0,7.0,128,128
1647,956,165.0,19.0,94,94
1648,956,73.0,26.0,35,35
1650,230,31.0,18.0,1017,21
1651,205,207.0,10.0,323,212
1652,194,52.0,30.0,38,38
1653,194,37.0,29.0,8,8
1654,194,30.0,4.0,20,20
1655,194,136.0,18.0,1199,167
1656,746,37.0,0.0,82,37
1657,193,52.0,30.0,437,37
1658,193,52.0,181.0,1136,129
1659,193,220.0,46.0,397,174
1660,193,36.0,9.0,1039,7
1661,193,52.0,25.0,1164,131
1662,193,52.0,18.0,144,5
1663,193,52.0,23.0,1040,7
1664,192,66.0,46.0,22,20
1665,192,35.0,15.0,20,20
1666,192,35.0,15.0,20,20
1667,379,341.0,0.0,326,326
1668,559,515.0,0.0,676,676
1669,240,368.0,35.0,691,361
1670,382,383.0,21.0,805,375
1671,191,30.0,0.0,357,31
1672,191,20.0,101.0,206,206
1673,437,444.0,7.0,590,590
1674,190,52.0,22.0,1040,4
1675,270,52.0,4.0,1045,9
1676,188,123.0,26.0,276,46
1677,188,-335.0,4.0,619,0
1678,187,0.0,0.0,409,2
1679,187,0.0,0.0,1005,24
1680,187,7.0,0.0,413,6
1681,187,28.0,0.0,263,118
1682,187,30.0,0.0,1008,27
1683,187,15.0,0.0,27,27
1684,296,379.0,53.0,1346,307
1685,187,31.0,8.0,488,12
1686,223,52.0,15.0,230,230
1688,201,29.0,30.0,61,61
1689,186,52.0,60.0,61,61
1690,186,29.0,4.0,361,5
1691,545,2.0,0.0,1047,7
1692,254,30.0,92.0,675,61
1693,328,358.0,0.0,1166,305
1694,185,151.0,0.0,344,182
1695,207,20.0,20.0,600,0
1696,560,20.0,28.0,1065,114
1697,469,52.0,20.0,0,0
1698,207,50.0,0.0,81,81
1699,219,52.0,31.0,234,234
1700,207,1.0,0.0,389,2
1701,286,49.0,4.0,1143,123
1702,218,141.0,30.0,172,172
1703,206,0.0,20.0,0,0
1704,206,52.0,30.0,408,111
1705,218,52.0,31.0,781,292
1706,206,52.0,63.0,139,139
1707,206,52.0,14.0,111,111
1708,218,52.0,1.0,233,233
1709,218,52.0,28.0,264,264
1710,574,52.0,28.0,264,264
1711,206,52.0,3.0,887,46
1712,206,52.0,0.0,602,179
1713,205,30.0,91.0,106,49
1714,285,30.0,30.0,1070,49
1715,205,52.0,31.0,232,232
1716,205,52.0,31.0,140,140
1717,217,52.0,31.0,201,201
1719,205,30.0,25.0,143,143
1720,327,319.0,11.0,367,367
1721,205,147.0,18.0,1199,178
1722,205,4.0,0.0,1034,13
1723,540,229.0,30.0,932,199
1724,202,45.0,0.0,984,18
1725,237,156.0,11.0,285,111
1726,201,30.0,17.0,1052,27
1728,200,261.0,22.0,410,264
1729,280,29.0,15.0,1120,120
1730,209,52.0,0.0,499,105
1731,209,52.0,0.0,499,105
1732,218,218.0,0.0,612,218
1733,200,52.0,0.0,499,105
1734,200,52.0,0.0,468,74
1735,200,52.0,0.0,499,105
1736,200,52.0,0.0,529,135
1737,200,52.0,0.0,529,135
1738,200,52.0,0.0,499,105
1739,200,52.0,0.0,499,105
1740,200,52.0,0.0,499,105
